timestamp,temperature,motor_current,vibration,speed,pressure,state
2026-01-01T06:01:47,180.095,4.07,0.7615,165.03,4.385,normal
2026-01-01T06:01:48,181.671,3.935,0.853,167.21,4.006,normal
2026-01-01T06:01:49,178.406,4.789,0.7797,161.86,4.379,normal
2026-01-01T06:01:50,180.173,4.422,0.9168,161.27,4.568,normal
2026-01-01T06:01:51,179.176,4.256,0.7567,161.97,4.416,normal
2026-01-01T06:01:52,180.58,5.538,0.8871,158.37,4.74,normal
2026-01-01T06:01:53,179.184,3.481,0.6992,150.65,4.43,normal
2026-01-01T06:01:54,180.037,5.338,0.8327,158.9,4.666,normal
2026-01-01T06:01:55,175.578,4.618,0.8771,152.61,4.729,normal
2026-01-01T06:01:56,180.677,4.292,0.8633,171.35,4.536,normal
2026-01-01T06:01:57,180.496,4.27,0.715,164.15,4.329,normal
2026-01-01T06:01:58,180.143,4.261,0.8479,161.67,4.708,normal
2026-01-01T06:01:59,178.98,4.365,0.7021,157.78,4.575,normal
2026-01-01T06:02:00,181.514,4.039,0.887,166.78,4.583,normal
2026-01-01T06:02:01,183.754,4.113,0.6755,151.11,4.799,normal
2026-01-01T06:02:02,181.309,4.472,0.828,154.37,4.989,normal
2026-01-01T06:02:03,180.258,4.555,0.8726,162.41,4.545,normal
2026-01-01T06:02:04,178.419,4.736,0.9882,166.73,4.819,normal
2026-01-01T06:02:05,178.978,4.005,0.7874,160.28,4.719,normal
2026-01-01T06:02:06,176.615,5.265,0.7842,157.87,4.298,normal
2026-01-01T06:02:07,176.69,4.912,0.8073,153.55,4.241,normal
2026-01-01T06:02:08,179.328,5.335,0.774,152.48,4.451,normal
2026-01-01T06:02:09,179.455,3.152,0.7946,158.85,4.639,normal
2026-01-01T06:02:10,183.698,5.063,0.7731,154.47,5.015,normal
2026-01-01T06:02:11,180.118,4.507,0.7976,160.99,4.471,normal
2026-01-01T06:02:12,178.853,4.227,0.7967,157.28,4.357,normal
2026-01-01T06:02:13,180.213,4.373,0.9504,146.75,4.718,normal
2026-01-01T06:02:14,182.492,3.463,0.7657,158.14,4.218,normal
2026-01-01T06:02:15,178.444,3.945,0.9752,164.68,4.754,normal
2026-01-01T06:02:16,181.443,3.935,0.7475,162.45,4.256,normal
2026-01-01T06:02:17,181.426,4.38,0.7625,163.55,4.589,normal
2026-01-01T06:02:18,179.278,5.08,0.6919,163.08,4.619,normal
2026-01-01T06:02:19,179.381,4.663,0.6749,164.62,4.463,normal
2026-01-01T06:02:20,178.955,5.025,0.7296,152.96,4.189,normal
2026-01-01T06:02:21,181.212,3.86,0.9755,149.59,4.839,normal
2026-01-01T06:02:22,180.422,4.452,0.7455,162.0,4.492,normal
2026-01-01T06:02:23,182.207,4.557,0.815,158.18,4.489,normal
2026-01-01T06:02:24,180.616,3.645,0.6652,163.72,4.534,normal
2026-01-01T06:02:25,179.632,4.509,0.8348,157.3,4.344,normal
2026-01-01T06:02:26,180.392,4.011,0.8408,151.49,4.706,normal
2026-01-01T06:02:27,180.945,4.628,0.8983,168.33,4.703,normal
2026-01-01T06:02:28,176.318,3.86,0.7375,160.13,4.604,normal
2026-01-01T06:02:29,178.549,4.593,0.7245,156.94,4.219,normal
2026-01-01T06:02:30,178.154,3.824,0.7024,165.27,4.31,normal
2026-01-01T06:02:31,185.265,4.747,0.8185,155.71,4.64,normal
2026-01-01T06:02:32,178.849,4.561,1.056,159.52,4.73,normal
2026-01-01T06:02:33,178.594,4.483,0.9771,156.87,4.862,normal
2026-01-01T06:02:34,181.416,4.219,0.8632,164.86,4.624,normal
2026-01-01T06:02:35,176.86,4.136,0.7752,159.63,4.624,normal
2026-01-01T06:02:36,180.355,3.832,0.838,163.05,4.612,normal
2026-01-01T06:02:37,182.162,4.917,0.8459,159.65,4.168,normal
2026-01-01T06:02:38,180.859,4.604,0.8272,153.62,4.284,normal
2026-01-01T06:02:39,182.106,4.48,0.8682,160.14,4.506,normal
2026-01-01T06:02:40,181.877,4.242,0.8096,157.69,4.413,normal
2026-01-01T06:02:41,179.382,4.611,0.7521,166.28,4.321,normal
2026-01-01T06:02:42,179.626,4.28,0.9447,160.98,4.706,normal
2026-01-01T06:02:43,177.029,4.634,0.889,160.41,4.713,normal
2026-01-01T06:02:44,178.965,5.205,1.0299,158.19,4.411,normal
2026-01-01T06:02:45,182.907,5.29,0.7477,157.9,4.444,normal
2026-01-01T06:02:46,177.311,4.041,0.6996,156.16,4.493,normal
2026-01-01T06:02:47,180.468,5.275,0.7002,164.92,4.457,normal
2026-01-01T06:02:48,179.901,4.837,0.6877,161.91,4.533,normal
2026-01-01T06:02:49,180.985,4.645,1.0455,156.81,4.394,normal
2026-01-01T06:02:50,178.754,4.222,0.7363,165.95,4.784,normal
2026-01-01T06:02:51,178.859,4.084,0.8471,157.24,4.627,normal
2026-01-01T06:02:52,180.406,3.742,0.9548,168.98,4.377,normal
2026-01-01T06:02:53,179.225,4.643,0.8334,163.29,4.902,normal
2026-01-01T06:02:54,179.646,4.101,0.6621,156.35,4.493,normal
2026-01-01T06:02:55,183.589,4.241,0.8224,159.92,4.738,normal
2026-01-01T06:02:56,185.054,4.235,0.7511,165.22,4.636,normal
2026-01-01T06:02:57,183.693,4.792,0.7641,162.95,4.722,normal
2026-01-01T06:02:58,181.641,4.754,0.9067,165.85,4.776,normal
2026-01-01T06:02:59,181.297,4.416,0.8147,166.03,4.337,normal
2026-01-01T06:03:00,180.737,4.303,0.8029,166.39,4.538,normal
2026-01-01T06:03:01,180.093,3.82,0.8746,163.23,4.933,normal
2026-01-01T06:03:02,179.384,4.61,0.8249,167.89,4.481,normal
2026-01-01T06:03:03,180.558,4.804,0.8187,157.77,4.539,normal
2026-01-01T06:03:04,182.147,3.987,0.8133,156.5,4.739,normal
2026-01-01T06:03:05,176.954,4.221,0.8377,167.83,4.487,normal
2026-01-01T06:03:06,178.89,5.441,0.6552,149.01,4.588,normal
2026-01-01T06:03:07,178.996,3.989,0.8708,161.22,4.387,normal
2026-01-01T06:03:08,177.439,4.936,0.865,159.5,4.869,normal
2026-01-01T06:03:09,177.86,3.737,0.7308,159.77,4.549,normal
2026-01-01T06:03:10,179.518,4.676,0.6748,167.22,4.484,normal
2026-01-01T06:03:11,182.235,4.671,0.8457,162.85,4.59,normal
2026-01-01T06:03:12,181.285,5.165,0.8197,163.55,4.482,normal
2026-01-01T06:03:13,182.88,4.162,0.9801,159.8,4.214,normal
2026-01-01T06:03:14,180.256,4.159,0.8841,156.74,4.411,normal
2026-01-01T06:03:15,176.221,4.274,0.5576,152.08,4.652,normal
2026-01-01T06:03:16,181.572,4.713,0.7033,159.76,4.499,normal
2026-01-01T06:03:17,177.683,5.252,0.8877,158.9,4.505,normal
2026-01-01T06:03:18,180.417,3.479,0.7753,156.59,4.3,normal
2026-01-01T06:03:19,179.438,5.399,0.8641,157.14,4.615,normal
2026-01-01T06:03:20,182.799,4.962,0.806,156.77,4.64,normal
2026-01-01T06:03:21,180.787,4.948,0.8635,165.25,4.393,normal
2026-01-01T06:03:22,182.635,4.599,1.0075,156.55,4.847,normal
2026-01-01T06:03:23,180.396,4.174,0.7516,158.4,4.585,normal
2026-01-01T06:03:24,181.046,4.213,0.7976,170.71,4.846,normal
2026-01-01T06:03:25,180.873,4.519,0.812,163.07,4.295,normal
2026-01-01T06:03:26,179.485,3.666,0.8399,163.24,4.403,normal
2026-01-01T06:03:27,183.148,3.887,0.6536,161.12,4.709,normal
2026-01-01T06:03:28,183.368,4.271,0.9079,159.81,4.465,normal
2026-01-01T06:03:29,181.767,4.826,0.6424,167.38,4.776,normal
2026-01-01T06:03:30,178.749,4.698,0.8494,161.3,4.39,normal
2026-01-01T06:03:31,178.657,4.487,0.9173,162.72,4.426,normal
2026-01-01T06:03:32,181.543,3.076,0.9149,151.3,4.428,normal
2026-01-01T06:03:33,177.761,3.853,0.9161,157.66,4.569,normal
2026-01-01T06:03:34,179.906,4.739,0.8077,153.59,4.699,normal
2026-01-01T06:03:35,179.012,3.722,0.7572,167.5,4.67,normal
2026-01-01T06:03:36,179.303,4.325,0.7678,170.38,4.576,normal
2026-01-01T06:03:37,180.86,5.015,0.8239,158.7,4.461,normal
2026-01-01T06:03:38,179.857,4.481,0.8728,160.26,4.647,normal
2026-01-01T06:03:39,179.839,4.539,0.6002,164.58,4.569,normal
2026-01-01T06:03:40,181.996,3.052,1.0088,159.3,4.722,normal
2026-01-01T06:03:41,177.92,4.806,0.6947,156.88,4.883,normal
2026-01-01T06:03:42,179.619,4.609,0.887,162.48,4.53,normal
2026-01-01T06:03:43,180.73,5.702,0.7942,161.01,4.71,normal
2026-01-01T06:03:44,182.211,5.094,0.8639,154.28,4.827,normal
2026-01-01T06:03:45,177.707,4.651,0.7246,159.68,4.566,normal
2026-01-01T06:03:46,180.643,4.711,0.9614,162.27,4.451,normal
2026-01-01T06:03:47,181.928,5.095,0.6772,162.99,4.64,normal
2026-01-01T06:03:48,179.405,5.188,0.785,160.63,4.465,normal
2026-01-01T06:03:49,180.031,3.952,0.656,167.97,4.331,normal
2026-01-01T06:03:50,178.017,3.423,0.7361,153.38,4.828,normal
2026-01-01T06:03:51,182.02,4.156,1.0252,164.91,4.435,normal
2026-01-01T06:03:52,175.001,5.645,0.661,151.77,4.705,normal
2026-01-01T06:03:53,184.88,5.192,0.8564,162.97,4.671,normal
2026-01-01T06:03:54,181.518,4.641,0.8104,159.69,4.349,normal
2026-01-01T06:03:55,179.439,3.654,0.7902,155.06,4.279,normal
2026-01-01T06:03:56,180.36,5.196,0.8918,152.15,4.302,normal
2026-01-01T06:03:57,181.882,4.009,0.7775,162.75,4.306,normal
2026-01-01T06:03:58,180.211,3.833,0.7399,161.6,4.181,normal
2026-01-01T06:03:59,180.881,4.49,0.8552,161.12,4.773,normal
2026-01-01T06:04:00,180.25,4.285,0.8122,162.72,4.51,normal
2026-01-01T06:04:01,180.081,4.149,0.7337,152.99,4.85,normal
2026-01-01T06:04:02,177.512,4.154,0.7282,164.47,4.441,normal
2026-01-01T06:04:03,182.495,4.163,0.8279,155.82,4.929,normal
2026-01-01T06:04:04,177.625,4.655,0.8634,162.07,4.463,normal
2026-01-01T06:04:05,179.74,4.522,0.7853,164.82,4.942,normal
2026-01-01T06:04:06,178.885,3.815,0.7912,172.9,4.339,normal
2026-01-01T06:04:07,183.278,5.339,0.7446,162.84,4.826,normal
2026-01-01T06:04:08,179.242,4.398,0.7418,154.93,4.37,normal
2026-01-01T06:04:09,177.552,4.517,0.723,161.17,4.189,normal
2026-01-01T06:04:10,180.662,4.917,0.6006,161.87,4.746,normal
2026-01-01T06:04:11,177.581,5.336,0.8419,156.47,4.489,normal
2026-01-01T06:04:12,181.117,4.538,0.8539,155.4,4.534,normal
2026-01-01T06:04:13,177.173,4.444,0.7096,156.32,4.747,normal
2026-01-01T06:04:14,182.183,4.805,0.6908,158.42,4.743,normal
2026-01-01T06:04:15,180.283,5.66,0.8393,160.96,4.438,normal
2026-01-01T06:04:16,180.267,4.424,0.8708,164.78,4.343,normal
2026-01-01T06:04:17,177.338,3.582,0.8508,154.48,4.069,normal
2026-01-01T06:04:18,180.777,5.746,0.7994,164.19,4.516,normal
2026-01-01T06:04:19,179.802,4.96,0.771,161.34,4.564,normal
2026-01-01T06:04:20,178.664,4.996,0.7825,156.22,4.607,normal
2026-01-01T06:04:21,178.203,4.514,0.7991,165.43,4.595,normal
2026-01-01T06:04:22,179.95,4.909,0.939,162.79,4.502,normal
2026-01-01T06:04:23,177.376,3.967,0.7695,156.95,4.463,normal
2026-01-01T06:04:24,180.113,4.765,0.793,162.43,4.513,normal
2026-01-01T06:04:25,176.049,4.03,0.7856,153.95,4.62,normal
2026-01-01T06:04:26,183.062,5.109,0.7787,167.45,4.53,normal
2026-01-01T06:04:27,179.326,4.193,0.7698,158.06,4.534,normal
2026-01-01T06:04:28,180.321,4.502,0.8437,165.95,4.69,normal
2026-01-01T06:04:29,177.03,3.223,0.8934,153.17,4.455,normal
2026-01-01T06:04:30,177.66,3.599,0.8541,163.8,4.385,normal
2026-01-01T06:04:31,174.818,4.227,0.8392,152.61,4.537,normal
2026-01-01T06:04:32,179.969,4.79,0.812,155.13,4.739,normal
2026-01-01T06:04:33,179.683,4.486,0.7067,157.78,4.323,normal
2026-01-01T06:04:34,179.654,5.356,0.6628,151.93,4.794,normal
2026-01-01T06:04:35,179.581,4.165,0.904,156.97,4.865,normal
2026-01-01T06:04:36,181.356,4.256,1.0157,156.97,4.648,normal
2026-01-01T06:04:37,180.599,5.151,0.9562,160.16,4.349,normal
2026-01-01T06:04:38,180.92,4.161,1.0013,160.68,4.427,normal
2026-01-01T06:04:39,180.369,3.826,0.7028,166.0,4.369,normal
2026-01-01T06:04:40,177.906,4.768,0.9186,163.59,4.699,normal
2026-01-01T06:04:41,178.486,3.789,0.9501,158.39,4.45,normal
2026-01-01T06:04:42,182.656,4.778,0.8456,170.83,4.371,normal
2026-01-01T06:04:43,181.856,4.529,0.8269,167.64,4.602,normal
2026-01-01T06:04:44,181.077,5.036,0.7635,155.8,4.291,normal
2026-01-01T06:04:45,176.067,5.528,0.6897,158.89,4.445,normal
2026-01-01T06:04:46,180.615,4.908,0.886,157.08,4.467,normal
2026-01-01T06:04:47,180.565,4.376,0.9607,162.45,4.647,normal
2026-01-01T06:04:48,181.326,5.087,0.8181,153.52,4.58,normal
2026-01-01T06:04:49,178.697,4.236,0.8586,166.19,4.504,normal
2026-01-01T06:04:50,180.618,5.351,0.8241,173.01,4.613,normal
2026-01-01T06:04:51,176.478,4.877,0.8381,166.45,4.635,normal
2026-01-01T06:04:52,179.723,3.888,0.7791,155.75,4.384,normal
2026-01-01T06:04:53,181.177,5.335,0.8395,154.02,4.589,normal
2026-01-01T06:04:54,182.393,4.195,0.7866,160.07,4.343,normal
2026-01-01T06:04:55,181.297,4.44,0.842,155.56,4.413,normal
2026-01-01T06:04:56,181.445,4.314,0.9727,158.0,4.545,normal
2026-01-01T06:04:57,181.865,3.791,0.6239,152.37,4.753,normal
2026-01-01T06:04:58,178.896,5.779,0.7436,160.92,4.808,normal
2026-01-01T06:04:59,184.012,5.531,0.9208,165.12,4.619,normal
2026-01-01T06:05:00,181.557,4.224,0.7182,159.98,4.466,normal
2026-01-01T06:05:01,179.094,4.848,0.8955,160.44,4.796,normal
2026-01-01T06:05:02,177.717,4.403,0.7283,150.67,4.483,normal
2026-01-01T06:05:03,179.757,5.257,0.8631,154.88,4.871,normal
2026-01-01T06:05:04,182.442,4.791,0.7774,155.2,4.426,normal
2026-01-01T06:05:05,182.177,5.442,0.9543,157.56,4.276,normal
2026-01-01T06:05:06,180.282,3.616,0.8323,159.26,4.407,normal
2026-01-01T06:05:07,176.811,4.757,0.7467,154.15,3.926,normal
2026-01-01T06:05:08,179.945,5.386,0.9661,157.71,4.38,normal
2026-01-01T06:05:09,180.938,4.001,0.8302,163.83,4.745,normal
2026-01-01T06:05:10,179.8,4.398,0.7122,155.87,4.455,normal
2026-01-01T06:05:11,180.735,4.957,0.7197,167.46,4.446,normal
2026-01-01T06:05:12,179.957,4.126,0.5576,164.42,4.647,normal
2026-01-01T06:05:13,179.437,4.533,0.8516,152.19,4.394,normal
2026-01-01T06:05:14,181.589,3.873,0.8294,153.22,4.593,normal
2026-01-01T06:05:15,179.929,3.692,0.9165,156.33,4.338,normal
2026-01-01T06:05:16,180.401,5.074,0.6984,160.31,4.586,normal
2026-01-01T06:05:17,181.386,4.588,0.7633,155.86,4.517,normal
2026-01-01T06:05:18,177.856,3.039,0.8437,164.52,4.027,normal
2026-01-01T06:05:19,177.981,4.81,1.0057,160.1,4.354,normal
2026-01-01T06:05:20,179.634,5.187,0.7354,156.0,4.403,normal
2026-01-01T06:05:21,178.093,4.561,0.9625,161.62,4.45,normal
2026-01-01T06:05:22,179.416,3.718,0.8883,159.61,4.464,normal
2026-01-01T06:05:23,186.386,4.649,0.7248,157.87,4.73,normal
2026-01-01T06:05:24,180.227,3.781,0.8919,156.66,4.875,normal
2026-01-01T06:05:25,182.16,4.276,0.9281,160.34,4.671,normal
2026-01-01T06:05:26,180.969,4.077,0.7356,165.15,4.433,normal
2026-01-01T06:05:27,179.193,4.022,0.8424,170.31,4.286,normal
2026-01-01T06:05:28,180.048,5.206,0.792,162.26,4.288,normal
2026-01-01T06:05:29,180.857,4.406,0.8986,165.94,5.018,normal
2026-01-01T06:05:30,181.159,4.663,0.8194,158.23,4.568,normal
2026-01-01T06:05:31,179.409,4.584,0.9318,154.97,4.728,normal
2026-01-01T06:05:32,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:33,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:34,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:35,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:36,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:37,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:38,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:39,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:40,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:41,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:42,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:43,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:44,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:45,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:46,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:47,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:48,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:49,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:50,182.634,4.441,0.5878,156.96,4.759,sensor_freeze
2026-01-01T06:05:51,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:52,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:53,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:54,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:55,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:56,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:57,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:58,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:05:59,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:00,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:01,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:02,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:03,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:04,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:05,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:06,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:07,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:08,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:09,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:10,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
2026-01-01T06:06:11,179.954,4.0,0.7495,164.2,4.609,sensor_freeze
