timestamp,machine_id,state,lem_1,thermistor_1,encoder_!,ct_1
2026-01-01T06:01:02,TEA_0001,normal,1.7655,10080.9963,2738.9506,59.5893
2026-01-01T06:01:03,TEA_0001,normal,2.1222,10206.4931,-492.1246,52.5788
2026-01-01T06:01:04,TEA_0001,normal,1.2669,9858.4661,24047.7429,58.8732
2026-01-01T06:01:05,TEA_0001,normal,-0.9269,9988.0949,-22015.8418,49.8781
2026-01-01T06:01:06,TEA_0001,normal,-0.2526,9750.4434,38905.1413,47.8493
2026-01-01T06:01:07,TEA_0001,normal,-0.44,10026.1481,36515.9161,47.8207
2026-01-01T06:01:08,TEA_0001,normal,1.1632,10002.0466,6231.1419,57.3105
2026-01-01T06:01:09,TEA_0001,normal,0.1991,9879.9566,19372.5261,53.0734
2026-01-01T06:01:10,TEA_0001,normal,0.1135,10132.4261,38325.2102,48.8109
2026-01-01T06:01:11,TEA_0001,normal,2.133,9609.5824,16602.6863,57.9416
2026-01-01T06:01:12,TEA_0001,normal,0.281,9875.4601,15898.4719,52.535
2026-01-01T06:01:13,TEA_0001,normal,-0.5894,10169.9204,22962.6936,51.5355
2026-01-01T06:01:14,TEA_0001,normal,0.8996,10061.4599,28660.7765,58.1481
2026-01-01T06:01:15,TEA_0001,normal,-0.829,9887.9638,27841.1701,58.0519
2026-01-01T06:01:16,TEA_0001,normal,-0.0209,10023.4655,34470.8112,52.0421
2026-01-01T06:01:17,TEA_0001,normal,0.5471,9959.5615,15778.985,60.4939
2026-01-01T06:01:18,TEA_0001,normal,0.8254,10162.7019,34818.4851,55.105
2026-01-01T06:01:19,TEA_0001,normal,0.682,9937.9466,22552.0794,54.3493
2026-01-01T06:01:20,TEA_0001,normal,0.097,10119.0314,8272.2415,65.4619
2026-01-01T06:01:21,TEA_0001,normal,-1.006,9757.1623,32976.3859,58.9583
2026-01-01T06:01:22,TEA_0001,normal,0.6241,10125.6691,18346.9153,50.5137
2026-01-01T06:01:23,TEA_0001,normal,0.0758,9864.5677,30688.9967,54.2647
2026-01-01T06:01:24,TEA_0001,normal,-0.8255,9935.7228,23661.6432,52.1814
2026-01-01T06:01:25,TEA_0001,normal,-0.8222,10048.7374,21562.0821,52.4653
2026-01-01T06:01:26,TEA_0001,normal,-0.471,10046.41,398.9457,47.9627
2026-01-01T06:01:27,TEA_0001,normal,-0.7184,9957.3106,22386.3446,62.3768
2026-01-01T06:01:28,TEA_0001,normal,0.8577,9968.0123,18262.2974,49.9874
2026-01-01T06:01:29,TEA_0001,normal,-0.0185,9942.2683,22533.982,50.8638
2026-01-01T06:01:30,TEA_0001,normal,0.5193,10306.5478,17140.4981,57.0086
2026-01-01T06:01:31,TEA_0001,normal,0.6901,9919.7559,21301.156,55.063
2026-01-01T06:01:32,TEA_0001,normal,0.0977,9845.398,18806.3772,57.49
2026-01-01T06:01:33,TEA_0001,normal,1.4511,10191.8542,45414.7807,51.1633
2026-01-01T06:01:34,TEA_0001,normal,0.8723,10036.6684,45872.5367,50.9585
2026-01-01T06:01:35,TEA_0001,normal,-0.8397,9880.1215,-8048.6966,52.3712
2026-01-01T06:01:36,TEA_0001,normal,-0.7591,10030.0788,22771.9497,64.3809
2026-01-01T06:01:37,TEA_0001,normal,0.9504,9884.6193,7269.8166,57.4596
2026-01-01T06:01:38,TEA_0001,normal,-1.3202,10366.2918,33243.0015,52.6541
2026-01-01T06:01:39,TEA_0001,normal,-1.7131,10270.7745,17068.2519,61.1891
2026-01-01T06:01:40,TEA_0001,normal,-1.5944,9880.125,18565.5462,55.2349
2026-01-01T06:01:41,TEA_0001,normal,-0.4501,10124.57,5154.7446,54.2881
2026-01-01T06:01:42,TEA_0001,normal,0.1203,10102.8878,27395.186,49.3768
2026-01-01T06:01:43,TEA_0001,normal,-1.5341,10255.5354,22653.9251,51.2576
2026-01-01T06:01:44,TEA_0001,normal,1.5512,10023.1349,33241.2148,55.3376
2026-01-01T06:01:45,TEA_0001,normal,2.0607,10351.0682,15387.9481,59.8579
2026-01-01T06:01:46,TEA_0001,normal,0.6454,10273.7263,6438.4567,58.4303
2026-01-01T06:01:47,TEA_0001,normal,1.0584,9648.2521,3709.2686,44.8038
2026-01-01T06:01:48,TEA_0001,normal,-0.2694,10143.5085,37279.4632,55.3705
2026-01-01T06:01:49,TEA_0001,normal,1.6286,9723.9797,-2792.2805,54.7223
2026-01-01T06:01:50,TEA_0001,normal,0.3841,9993.4611,-7343.0263,54.5544
2026-01-01T06:01:51,TEA_0001,normal,-1.3045,10133.9345,23082.4781,50.3006
2026-01-01T06:01:52,TEA_0001,normal,-0.5139,9788.1573,17716.5113,59.7757
2026-01-01T06:01:53,TEA_0001,normal,-0.9857,10100.8093,11871.7798,51.0356
2026-01-01T06:01:54,TEA_0001,normal,-0.107,9792.9515,11579.3837,49.0106
2026-01-01T06:01:55,TEA_0001,normal,1.9647,10007.0527,9753.4312,56.0699
2026-01-01T06:01:56,TEA_0001,normal,-0.1123,9955.8061,26177.0838,58.7875
2026-01-01T06:01:57,TEA_0001,normal,-0.5305,9884.8364,15061.8538,43.4904
2026-01-01T06:01:58,TEA_0001,normal,-1.5152,10273.3749,39062.0964,53.7548
2026-01-01T06:01:59,TEA_0001,normal,0.5766,10062.25,56986.0101,60.5979
2026-01-01T06:02:00,TEA_0001,normal,-0.1279,9808.8919,-1580.579,56.0173
2026-01-01T06:02:01,TEA_0001,normal,-0.7564,9715.5493,10417.8389,49.5923
2026-01-01T06:02:02,TEA_0001,normal,1.6871,10176.328,18400.342,62.3997
2026-01-01T06:02:03,TEA_0001,normal,0.0774,9827.7432,37539.051,57.6946
2026-01-01T06:02:04,TEA_0001,normal,-1.0372,9961.9323,7554.7718,48.086
2026-01-01T06:02:05,TEA_0001,normal,0.9262,10381.8833,1017.9053,57.8148
2026-01-01T06:02:06,TEA_0001,normal,-0.6506,9902.5749,11095.0759,50.68
2026-01-01T06:02:07,TEA_0001,normal,0.0485,9833.81,21880.7103,54.7488
2026-01-01T06:02:08,TEA_0001,normal,-0.2389,9818.4873,11290.3584,58.777
2026-01-01T06:02:09,TEA_0001,normal,0.5009,9804.489,19741.6538,58.7569
2026-01-01T06:02:10,TEA_0001,normal,-1.6694,10108.672,10217.203,57.853
2026-01-01T06:02:11,TEA_0001,normal,-0.7633,9639.0236,-1844.2805,55.2404
2026-01-01T06:02:12,TEA_0001,normal,0.2597,9819.1367,26482.4057,46.6924
2026-01-01T06:02:13,TEA_0001,normal,-0.0661,9757.7968,10352.0487,55.237
2026-01-01T06:02:14,TEA_0001,normal,-0.8604,9923.0889,31078.6601,52.1155
2026-01-01T06:02:15,TEA_0001,normal,0.8357,9774.0586,25122.5522,62.2078
2026-01-01T06:02:16,TEA_0001,normal,-2.4716,9840.6209,25713.4016,53.9848
2026-01-01T06:02:17,TEA_0001,normal,0.3711,9879.203,19582.3723,54.2216
2026-01-01T06:02:18,TEA_0001,normal,1.1678,10050.8842,22720.0333,52.9406
2026-01-01T06:02:19,TEA_0001,normal,-0.4876,9913.4884,23430.6518,52.8951
2026-01-01T06:02:20,TEA_0001,normal,0.2898,10415.0802,29389.0588,53.3699
2026-01-01T06:02:21,TEA_0001,normal,1.2012,9918.3849,-6976.5567,49.9596
2026-01-01T06:02:22,TEA_0001,normal,-1.8708,9929.6973,18730.2297,63.3822
2026-01-01T06:02:23,TEA_0001,normal,0.3269,9956.1799,28867.5698,43.9443
2026-01-01T06:02:24,TEA_0001,normal,0.2356,10154.173,17.6719,60.7188
2026-01-01T06:02:25,TEA_0001,normal,0.3385,9916.9424,26409.7733,66.3535
2026-01-01T06:02:26,TEA_0001,normal,0.1819,10049.6441,12757.9888,50.7508
2026-01-01T06:02:27,TEA_0001,normal,0.8303,9828.7832,19394.578,52.6117
2026-01-01T06:02:28,TEA_0001,normal,0.479,10066.7324,31469.2493,52.4499
2026-01-01T06:02:29,TEA_0001,normal,-0.2699,9804.2473,12946.3342,56.8865
2026-01-01T06:02:30,TEA_0001,normal,0.757,9815.5669,29370.074,61.7782
2026-01-01T06:02:31,TEA_0001,normal,0.4134,10375.3592,8827.635,48.7767
2026-01-01T06:02:32,TEA_0001,normal,-1.7787,10299.2089,26679.5707,54.7221
2026-01-01T06:02:33,TEA_0001,normal,0.28,9774.9022,49071.8997,55.6461
2026-01-01T06:02:34,TEA_0001,normal,0.1094,10145.1533,24512.6154,56.1194
2026-01-01T06:02:35,TEA_0001,normal,-0.7905,10094.2937,42025.3062,61.7271
2026-01-01T06:02:36,TEA_0001,normal,1.5932,9897.7569,6129.9397,54.3711
2026-01-01T06:02:37,TEA_0001,normal,0.0557,10218.8383,-2655.8079,62.6478
2026-01-01T06:02:38,TEA_0001,normal,-0.158,9914.6238,5848.6953,46.7257
2026-01-01T06:02:39,TEA_0001,normal,0.8232,10014.6636,2375.4888,48.5246
2026-01-01T06:02:40,TEA_0001,normal,-0.3358,10333.8043,15255.1081,47.4843
2026-01-01T06:02:41,TEA_0001,normal,-0.2457,9945.4553,-15211.083,54.7285
2026-01-01T06:02:42,TEA_0001,normal,-0.2309,10139.2413,41611.9512,60.6328
2026-01-01T06:02:43,TEA_0001,normal,-0.2689,9778.6948,50666.9975,55.2961
2026-01-01T06:02:44,TEA_0001,normal,0.0139,9995.175,20976.0595,54.2782
2026-01-01T06:02:45,TEA_0001,normal,-0.5737,9890.6282,18090.5841,52.2829
2026-01-01T06:02:46,TEA_0001,normal,-0.7128,10021.286,15312.7848,62.52
2026-01-01T06:02:47,TEA_0001,normal,-2.651,10218.3014,34076.0649,44.633
2026-01-01T06:02:48,TEA_0001,normal,-0.3427,9925.7118,906.1038,51.1109
2026-01-01T06:02:49,TEA_0001,normal,-1.1106,10350.4541,30195.9799,61.3578
2026-01-01T06:02:50,TEA_0001,normal,0.7217,9774.1896,11943.4967,57.4469
2026-01-01T06:02:51,TEA_0001,normal,-1.2221,10142.5997,15495.9325,53.1259
2026-01-01T06:02:52,TEA_0001,normal,0.711,10088.8527,13987.9229,60.7966
2026-01-01T06:02:53,TEA_0001,normal,-1.0811,10123.1871,25913.7657,53.4523
2026-01-01T06:02:54,TEA_0001,normal,0.3261,9749.7773,30050.3377,54.0755
2026-01-01T06:02:55,TEA_0001,normal,-0.5227,10209.8018,9695.7039,47.9577
2026-01-01T06:02:56,TEA_0001,normal,-1.5566,10121.202,2494.6331,63.774
2026-01-01T06:02:57,TEA_0001,normal,-2.0819,10339.2913,21137.7183,54.5164
2026-01-01T06:02:58,TEA_0001,normal,-0.5449,10079.8272,18029.5662,60.5165
2026-01-01T06:02:59,TEA_0001,normal,0.1142,10030.0604,13954.8473,54.7153
2026-01-01T06:03:00,TEA_0001,normal,0.3078,9657.9663,1647.6822,58.7163
2026-01-01T06:03:01,TEA_0001,normal,0.1709,9963.2033,18730.4242,56.7379
2026-01-01T06:03:02,TEA_0001,normal,-0.5398,9844.3391,20948.0657,50.1081
2026-01-01T06:03:03,TEA_0001,normal,0.4083,9659.4833,31364.4455,57.363
2026-01-01T06:03:04,TEA_0001,normal,0.256,10196.5382,39318.4306,60.0719
2026-01-01T06:03:05,TEA_0001,normal,-1.8409,9744.0846,10689.7678,55.1305
2026-01-01T06:03:06,TEA_0001,normal,0.5177,9854.8512,20834.5846,51.2231
2026-01-01T06:03:07,TEA_0001,normal,-0.6115,9718.6678,6959.5844,48.2416
2026-01-01T06:03:08,TEA_0001,normal,-0.9759,10210.7284,6632.5139,68.1619
2026-01-01T06:03:09,TEA_0001,normal,0.4933,10036.9672,7770.5277,58.5015
2026-01-01T06:03:10,TEA_0001,normal,-0.5756,10024.402,50501.0567,54.5197
2026-01-01T06:03:11,TEA_0001,normal,1.1493,9859.3647,18062.6439,63.854
2026-01-01T06:03:12,TEA_0001,normal,-0.627,10362.4897,27346.8992,52.1877
2026-01-01T06:03:13,TEA_0001,normal,0.6324,10194.5109,26272.6245,47.1489
2026-01-01T06:03:14,TEA_0001,normal,-0.7271,9950.4963,17569.5821,58.1034
2026-01-01T06:03:15,TEA_0001,normal,0.1777,9732.9311,23252.4731,58.0529
2026-01-01T06:03:16,TEA_0001,normal,0.5598,10216.1561,28924.0269,57.2959
2026-01-01T06:03:17,TEA_0001,normal,-0.0702,9667.8078,23870.2277,56.0384
2026-01-01T06:03:18,TEA_0001,normal,0.2716,9744.6503,4986.7932,60.2658
2026-01-01T06:03:19,TEA_0001,normal,-0.0396,10136.3001,18853.9797,55.1488
2026-01-01T06:03:20,TEA_0001,normal,0.9383,9896.7911,19701.5097,52.6886
2026-01-01T06:03:21,TEA_0001,normal,-0.4345,9938.1656,21276.6721,52.6063
2026-01-01T06:03:22,TEA_0001,normal,1.2558,9821.0785,16164.1044,52.8013
2026-01-01T06:03:23,TEA_0001,normal,1.447,10039.311,31398.0567,47.5722
2026-01-01T06:03:24,TEA_0001,normal,0.2671,10177.9262,19528.5499,60.3274
2026-01-01T06:03:25,TEA_0001,normal,-0.5173,10281.8695,47236.2265,53.1858
2026-01-01T06:03:26,TEA_0001,normal,-0.4455,10290.6769,38244.6518,52.3857
2026-01-01T06:03:27,TEA_0001,normal,-0.4202,9943.6431,1694.3686,50.4067
2026-01-01T06:03:28,TEA_0001,normal,-1.0041,9846.4405,18066.4389,56.1711
2026-01-01T06:03:29,TEA_0001,normal,1.5505,9800.3292,30804.03,53.9301
2026-01-01T06:03:30,TEA_0001,normal,-0.0495,10134.9639,4465.9747,56.912
2026-01-01T06:03:31,TEA_0001,normal,0.1665,10098.4903,22114.608,67.2765
2026-01-01T06:03:32,TEA_0001,normal,-0.6377,9893.8006,10710.7434,52.2226
2026-01-01T06:03:33,TEA_0001,normal,-0.6374,10237.8033,36256.3031,52.1463
2026-01-01T06:03:34,TEA_0001,normal,-0.8324,10094.2831,11597.2119,58.1647
2026-01-01T06:03:35,TEA_0001,normal,0.2029,9696.8512,37843.815,63.9794
2026-01-01T06:03:36,TEA_0001,normal,-0.6128,9922.4597,22073.3174,56.6723
2026-01-01T06:03:37,TEA_0001,normal,0.6585,10402.0409,16288.1597,51.0085
2026-01-01T06:03:38,TEA_0001,normal,-1.3793,9853.814,18085.9128,63.9728
2026-01-01T06:03:39,TEA_0001,normal,-0.5176,10044.7576,18294.7138,60.942
2026-01-01T06:03:40,TEA_0001,normal,2.5269,9893.8262,12382.007,60.2208
2026-01-01T06:03:41,TEA_0001,normal,0.6819,10369.3415,25799.1023,53.2035
2026-01-01T06:03:42,TEA_0001,normal,0.5907,10221.7407,28756.0273,57.5364
2026-01-01T06:03:43,TEA_0001,normal,1.0667,10233.8591,35776.9874,58.2435
2026-01-01T06:03:44,TEA_0001,normal,-0.1671,10029.3427,33581.3621,50.9153
2026-01-01T06:03:45,TEA_0001,normal,0.3687,9921.3322,18859.3103,61.3923
2026-01-01T06:03:46,TEA_0001,normal,0.1911,10009.2873,1501.7982,58.7313
2026-01-01T06:03:47,TEA_0001,normal,0.6455,10432.6509,14652.7721,56.0958
2026-01-01T06:03:48,TEA_0001,normal,0.2494,10315.4907,17308.8058,56.3951
2026-01-01T06:03:49,TEA_0001,normal,0.6079,10037.3218,12919.5798,55.9704
2026-01-01T06:03:50,TEA_0001,normal,1.0736,9794.6969,20162.1209,51.4994
2026-01-01T06:03:51,TEA_0001,normal,1.195,9695.3626,11513.4769,56.8861
2026-01-01T06:03:52,TEA_0001,normal,1.5655,9986.8499,11560.0059,64.4058
2026-01-01T06:03:53,TEA_0001,normal,-1.448,9560.2388,24000.1806,52.4897
2026-01-01T06:03:54,TEA_0001,normal,-1.0212,10141.6713,21547.5089,52.1796
2026-01-01T06:03:55,TEA_0001,normal,-1.2803,10174.4915,26627.5147,54.5041
2026-01-01T06:03:56,TEA_0001,normal,1.8466,9785.983,-569.0646,51.5405
2026-01-01T06:03:57,TEA_0001,normal,-0.0456,10048.6679,15484.5493,56.7603
2026-01-01T06:03:58,TEA_0001,normal,-1.2515,10288.7529,17473.1103,60.5865
2026-01-01T06:03:59,TEA_0001,normal,0.3427,10091.3506,25622.091,57.2385
2026-01-01T06:04:00,TEA_0001,normal,0.6427,10265.8305,20956.5146,58.545
2026-01-01T06:04:01,TEA_0001,normal,-0.0897,10288.0234,10045.0962,64.0047
2026-01-01T06:04:02,TEA_0001,normal,-0.0402,9713.845,20101.3052,51.5947
2026-01-01T06:04:03,TEA_0001,normal,0.8406,9869.4752,12922.7071,45.5523
2026-01-01T06:04:04,TEA_0001,normal,-0.4523,9515.2241,-1298.7853,58.8021
2026-01-01T06:04:05,TEA_0001,normal,0.7858,10085.0915,6412.7982,54.7614
2026-01-01T06:04:06,TEA_0001,normal,-0.0036,9768.3271,37292.4788,59.3868
2026-01-01T06:04:07,TEA_0001,normal,-0.221,10005.3772,21104.7851,44.7913
2026-01-01T06:04:08,TEA_0001,normal,-0.2472,9863.6032,5979.7499,53.5945
2026-01-01T06:04:09,TEA_0001,normal,1.7977,10128.1686,11360.2626,57.8629
2026-01-01T06:04:10,TEA_0001,normal,1.3994,10184.9267,19245.3796,51.7653
2026-01-01T06:04:11,TEA_0001,normal,0.6982,10078.6971,29689.9153,58.1759
2026-01-01T06:04:12,TEA_0001,normal,1.0496,9892.953,34967.4258,55.988
2026-01-01T06:04:13,TEA_0001,normal,2.0753,9862.1624,40199.5475,55.9896
2026-01-01T06:04:14,TEA_0001,normal,-0.6514,9903.2228,14495.6586,57.1208
2026-01-01T06:04:15,TEA_0001,normal,0.5228,9885.26,18195.5676,65.7114
2026-01-01T06:04:16,TEA_0001,normal,1.7275,10087.2647,18975.0435,55.6002
2026-01-01T06:04:17,TEA_0001,normal,0.6135,9795.4415,15282.7933,46.6571
2026-01-01T06:04:18,TEA_0001,normal,0.3992,10129.4392,12460.1692,62.8699
2026-01-01T06:04:19,TEA_0001,normal,-1.2258,9707.125,21305.6477,60.2355
2026-01-01T06:04:20,TEA_0001,normal,1.6839,9908.2231,31983.5104,54.8075
2026-01-01T06:04:21,TEA_0001,normal,-0.1726,10176.732,26654.036,47.118
2026-01-01T06:04:22,TEA_0001,normal,1.4765,10276.0183,10680.4662,56.979
2026-01-01T06:04:23,TEA_0001,normal,0.494,10052.1348,11621.1856,51.6419
2026-01-01T06:04:24,TEA_0001,normal,-0.0256,10234.5458,25295.0019,53.1469
2026-01-01T06:04:25,TEA_0001,normal,0.7717,9430.2915,32859.5713,46.3014
2026-01-01T06:04:26,TEA_0001,normal,-0.3624,9776.066,2316.4816,60.8041
2026-01-01T06:04:27,TEA_0001,normal,-0.4677,10069.3008,17913.4928,57.3852
2026-01-01T06:04:28,TEA_0001,normal,0.0768,9743.4016,30953.3352,52.5312
2026-01-01T06:04:29,TEA_0001,normal,-1.5566,9914.377,37259.4974,59.2511
2026-01-01T06:04:30,TEA_0001,normal,-0.3487,9930.1485,14479.5619,65.3837
2026-01-01T06:04:31,TEA_0001,normal,0.3819,10086.0083,31378.5432,56.1939
2026-01-01T06:04:32,TEA_0001,normal,-0.259,9960.73,17604.9843,54.8139
2026-01-01T06:04:33,TEA_0001,normal,0.7276,10010.3892,27658.001,54.5964
2026-01-01T06:04:34,TEA_0001,normal,0.0786,9600.3599,29954.0959,56.7324
2026-01-01T06:04:35,TEA_0001,normal,0.998,9420.7489,44604.6838,54.3021
2026-01-01T06:04:36,TEA_0001,normal,1.1082,9792.0188,26159.6738,49.7329
2026-01-01T06:04:37,TEA_0001,normal,-0.6238,10382.8063,16116.47,56.0872
2026-01-01T06:04:38,TEA_0001,normal,0.8701,10099.1364,20380.2363,56.8248
2026-01-01T06:04:39,TEA_0001,normal,2.4034,9988.4762,21013.7381,60.2533
2026-01-01T06:04:40,TEA_0001,normal,1.1055,10237.4061,26484.1278,49.285
2026-01-01T06:04:41,TEA_0001,normal,1.6334,9770.7309,22282.9433,51.2286
2026-01-01T06:04:42,TEA_0001,normal,-0.0641,10065.7525,22516.9652,57.1096
2026-01-01T06:04:43,TEA_0001,normal,1.6137,10090.7069,15448.0421,59.8204
2026-01-01T06:04:44,TEA_0001,normal,1.1895,9754.4784,25967.5009,58.5059
2026-01-01T06:04:45,TEA_0001,normal,-0.2976,10275.1414,16624.3052,55.6279
2026-01-01T06:04:46,TEA_0001,normal,-0.1731,10003.1158,4796.5614,47.7997
2026-01-01T06:04:47,TEA_0001,normal,1.5945,9830.6077,6107.5956,44.233
2026-01-01T06:04:48,TEA_0001,normal,-0.639,9735.382,39025.1895,60.0491
2026-01-01T06:04:49,TEA_0001,normal,-0.6882,10450.4872,30772.0686,53.3758
2026-01-01T06:04:50,TEA_0001,normal,-2.4994,10458.1885,1130.3442,46.773
2026-01-01T06:04:51,TEA_0001,normal,1.0226,10487.9505,35803.4102,57.8195
2026-01-01T06:04:52,TEA_0001,normal,0.5948,10170.6831,27986.6074,56.406
2026-01-01T06:04:53,TEA_0001,normal,0.1042,9987.4814,9075.4426,53.5966
2026-01-01T06:04:54,TEA_0001,normal,-1.693,9980.3321,6142.6112,49.4821
2026-01-01T06:04:55,TEA_0001,normal,0.1799,10278.4005,29978.9576,47.1475
2026-01-01T06:04:56,TEA_0001,normal,-0.9896,10188.1542,6218.9076,53.8768
2026-01-01T06:04:57,TEA_0001,normal,0.5501,9806.3311,19817.1938,48.3299
2026-01-01T06:04:58,TEA_0001,normal,-0.6014,10063.9564,-1412.4217,57.2024
2026-01-01T06:04:59,TEA_0001,normal,-0.0196,10110.498,21298.9267,61.8207
2026-01-01T06:05:00,TEA_0001,normal,0.1252,9914.1189,20028.7188,57.7165
2026-01-01T06:05:01,TEA_0001,normal,0.0489,10008.1183,9725.1039,51.6855
2026-01-01T06:05:02,TEA_0001,normal,-1.4026,10349.9153,2951.7096,51.5355
2026-01-01T06:05:03,TEA_0001,normal,-0.7184,10178.9849,14813.129,61.2387
2026-01-01T06:05:04,TEA_0001,normal,-0.6735,10055.7988,8058.1618,65.7257
2026-01-01T06:05:05,TEA_0001,normal,-1.1876,10061.9641,26422.211,57.069
2026-01-01T06:05:06,TEA_0001,normal,-0.1853,9974.0359,19047.6434,54.265
2026-01-01T06:05:07,TEA_0001,normal,0.9639,10442.1046,11531.3527,48.151
